都道府県,設置区分,学校名,所在市町村,地域ブロック,公式サイトURL,メールアドレス,お問い合わせフォームURL,備考
鳥取県,県立,鳥取県立米子南高等学校,米子市,西部,https://www.torikyo.ed.jp/yonagom-h/,yonagom-h@mailk.torikyo.ed.jp,,〒683-0033 米子市長砂町216番地 TEL:0859-33-1641
鳥取県,県立,鳥取県立米子工業高等学校,米子市,西部,https://www.torikyo.ed.jp/yonagoko-h/,yonagoko-h@pref.tottori.lg.jp,,〒683-0853 米子市旗ヶ崎6丁目1番1号 TEL:0859-22-5101
鳥取県,県立,鳥取県立米子高等学校,米子市,西部,https://www.torikyo.ed.jp/yonago-h/,yonago-h@pref.tottori.lg.jp,,〒683-0023 米子市橋本30-1 TEL:0859-26-1311
鳥取県,県立,鳥取県立境高等学校,境港市,西部,https://www.torikyo.ed.jp/sakai-h/,sakai-h@mailk.torikyo.ed.jp,,〒684-8601 境港市上道町3030番地 TEL:0859-44-0441
鳥取県,県立,鳥取県立境港総合技術高等学校,境港市,西部,https://www.torikyo.ed.jp/sakaisogo-h/,sakaisogo-h@pref.tottori.lg.jp,,〒684-0043 境港市竹内町925番地 TEL:0859-45-0411
鳥取県,県立,鳥取県立日野高等学校,日野郡日野町,西部,https://www.torikyo.ed.jp/hino-h/,hino-h@pref.tottori.lg.jp,https://www.torikyo.ed.jp/hino-h/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B,〒689-4503 日野郡日野町根雨310番地 TEL:0859-72-0365
鳥取県,私立,鳥取城北高等学校,鳥取市,東部,https://www.tottori-johoku.ed.jp/,tjh_jimu@tottori-gakuen.jp,https://www.tottori-johoku.ed.jp/contact,学校法人鳥取学園 〒680-0835 鳥取市国府町町屋534 TEL:0857-23-3502
鳥取県,私立,鳥取敬愛高等学校,鳥取市,東部,https://t-ki.jp/,keiai-hs@t-ki.jp,,学校法人鳥取家政学園 〒680-0022 鳥取市西町1丁目111番地 TEL:0857-22-8397
鳥取県,私立,青翔開智高等学校,鳥取市,東部,https://seishokaichi.jp/,contact@seishokaichi.ed.jp,https://seishokaichi.jp/contact/,〒680-8066 鳥取市国府町新通り3丁目301番地2 TEL:0857-30-5541
鳥取県,私立,倉吉北高等学校,倉吉市,中部,https://www.kurayoshikita-h.ed.jp/,kurakita@kurayoshikita-h.ed.jp,https://www.kurayoshikita-h.ed.jp/contact,学校法人松柏学院 〒682-0018 倉吉市福庭町1丁目180番地 TEL:0858-26-1351
鳥取県,私立,米子松蔭高等学校,米子市,西部,https://www.yonagoshoin.ed.jp/,shoin@yonagoshoin.ed.jp,http://www.yonagoshoin.ed.jp/shoin/toiawase/index.html,学校法人米子永島学園 〒689-3541 米子市二本木316番地1 TEL:0859-27-0421
鳥取県,私立,米子北高等学校,米子市,西部,https://www.yonagokita.ed.jp/,mail@yonagokita.ed.jp,,学校法人翔英学園 〒683-0804 米子市米原6丁目14番1号 TEL:0859-22-9371
