都道府県,設置区分,学校名,所在市町村,地域ブロック,公式サイトURL,メールアドレス,お問い合わせフォームURL,備考
宮崎県,県立,都城工業高等学校,都城市,都城,https://cms.miyazaki-c.ed.jp/6014/,,,
宮崎県,県立,都城商業高等学校,都城市,都城,https://cms.miyazaki-c.ed.jp/6013/,,,
宮崎県,県立,都城農業高等学校,都城市,都城,https://cms.miyazaki-c.ed.jp/6012/,,,
宮崎県,県立,高城高等学校,都城市,都城,https://cms.miyazaki-c.ed.jp/6016/,,,
宮崎県,県立,小林高等学校,小林市,えびの,https://cms.miyazaki-c.ed.jp/6017/,,,
宮崎県,県立,小林秀峰高等学校,小林市,えびの,https://k-shuho.ed.jp/,,,
宮崎県,県立,飯野高等学校,えびの市,えびの,https://iino-hs.ed.jp/,,,
宮崎県,県立,延岡高等学校,延岡市,延岡,https://cms.miyazaki-c.ed.jp/6027/,,,SSH指定校・ユネスコスクール
宮崎県,県立,延岡工業高等学校,延岡市,延岡,https://cms.miyazaki-c.ed.jp/6029/,,,
宮崎県,県立,延岡商業高等学校,延岡市,延岡,https://cms.miyazaki-c.ed.jp/6030/,,,
宮崎県,県立,延岡星雲高等学校,延岡市,延岡,https://nobeokaseiun.ed.jp/,,,
宮崎県,県立,延岡青朋高等学校,延岡市,延岡,https://cms.miyazaki-c.ed.jp/6049/,,,定時制・通信制
宮崎県,県立,日向高等学校,日向市,日向,https://hyuga-hs.ed.jp/,,,
宮崎県,県立,日向工業高等学校,日向市,日向,https://cms.miyazaki-c.ed.jp/6032/,hyuugakougyou-a@miyazaki-c.ed.jp,,
宮崎県,県立,富島高等学校,日向市,日向,https://tomishima.ed.jp/zen/,,,
宮崎県,県立,門川高等学校,東臼杵郡門川町,日向,https://cms.miyazaki-c.ed.jp/6048/,,,
宮崎県,県立,高千穂高等学校,西臼杵郡高千穂町,延岡,https://portal.takachiho-hs.ed.jp/,,,
宮崎県,県立,五ヶ瀬中等教育学校,西臼杵郡五ヶ瀬町,延岡,https://gokase-ss.ed.jp/,,,中等教育学校（高校相当）
宮崎県,私立,宮崎学園高等学校,宮崎市,宮崎,https://www.miyagaku.ed.jp/hs/,,https://www.miyagaku.ed.jp/high-school/contact/,
宮崎県,私立,鵬翔高等学校,宮崎市,宮崎,https://www.hosho.ed.jp/,,,
宮崎県,私立,日章学園高等学校,宮崎市,宮崎,https://nissho.ed.jp/,,,
宮崎県,私立,宮崎第一高等学校,宮崎市,宮崎,https://miyaichi.ed.jp/hs/,,https://miyaichi.ed.jp/contactus/,
宮崎県,私立,宮崎日本大学高等学校,宮崎市,宮崎,https://www.m-nichidai.com/,,,
宮崎県,私立,日向学院高等学校,宮崎市,宮崎,http://www.hyugagakuin.ac.jp/,,,
宮崎県,私立,日南学園高等学校（宮崎穎学館）,宮崎市,宮崎,https://www.eigakukan.ed.jp/,,https://www.eigakukan.ed.jp/contact/captmail.cgi,宮崎市田野町に所在
宮崎県,私立,都城高等学校,都城市,都城,https://kubogakuen.ac.jp/,,,
宮崎県,私立,聖心ウルスラ学園高等学校,延岡市,延岡,https://ursula.ed.jp/high/,,https://ursula.ed.jp/high/contact/,
宮崎県,私立,延岡学園高等学校,延岡市,延岡,https://nobeokagakuen-ed.jp/,planning@nobeokagakuen-ed.jp,,
宮崎県,私立,日章学園九州国際高等学校,えびの市,えびの,https://www.nissho.ac.jp/nkih/,,,
