都道府県,設置区分,学校名,所在市町村,地域ブロック,公式サイトURL,メールアドレス,お問い合わせフォームURL,備考
滋賀県,県立,滋賀県立守山北高等学校,守山市,湖南,https://www.morikita-h.shiga-ec.ed.jp/,,,TEL:077-582-3328
滋賀県,県立,滋賀県立栗東高等学校,栗東市,湖南,https://www.ritto-h.shiga-ec.ed.jp/,,,
滋賀県,県立,滋賀県立野洲高等学校,野洲市,湖南,https://www.yasu-h.shiga-ec.ed.jp/,,,TEL:077-587-0059
滋賀県,県立,滋賀県立国際情報高等学校,栗東市,湖南,https://www.kokujo-h.shiga-ec.ed.jp/,kokujo-h@ms.pref-shiga.ed.jp,,TEL:077-554-0600
滋賀県,県立,滋賀県立水口高等学校,甲賀市,甲賀,https://www.minakuchi-h.shiga-ec.ed.jp/,,,TEL:0748-62-4105
滋賀県,県立,滋賀県立水口東中学校・高等学校,甲賀市,甲賀,https://www.e-minakuchi-h.shiga-ec.ed.jp/,,,中高一貫校。TEL:0748-62-6745
滋賀県,県立,滋賀県立甲南高等学校,甲賀市,甲賀,https://www.kohnan-h.shiga-ec.ed.jp/,,,総合学科
滋賀県,県立,滋賀県立信楽高等学校,甲賀市,甲賀,https://www.shigaraki-h.shiga-ec.ed.jp/,,,TEL:0748-82-0167
滋賀県,県立,滋賀県立甲西高等学校,湖南市,甲賀,http://www.kosei-h.shiga-ec.ed.jp/,,,TEL:0748-72-3611
滋賀県,県立,滋賀県立八幡高等学校,近江八幡市,東近江,https://www.hachi-h.shiga-ec.ed.jp/,,,TEL:0748-32-0161
滋賀県,県立,滋賀県立八幡工業高等学校,近江八幡市,東近江,https://www.hachikou-h.shiga-ec.ed.jp/,,,
滋賀県,県立,滋賀県立八幡商業高等学校,近江八幡市,東近江,https://www.hassho-ch.ed.jp/,,,独自ドメイン(hassho-ch.ed.jp)
滋賀県,県立,滋賀県立八日市高等学校,東近江市,東近江,https://www.youkaichi-h.shiga-ec.ed.jp/,,,TEL:0748-22-1515
滋賀県,県立,滋賀県立八日市南高等学校,東近江市,東近江,http://www.yokaichiminami-h.shiga-ec.ed.jp/,,,TEL:0748-22-1513
滋賀県,県立,滋賀県立能登川高等学校,東近江市,東近江,https://www.notogawa-h.shiga-ec.ed.jp/,notogawa-h@ms.pref-shiga.ed.jp,,TEL:0748-42-1305。総合単位制
滋賀県,県立,滋賀県立愛知高等学校,愛知郡愛荘町,湖東,http://www.echiko-h.shiga-ec.ed.jp/,echiko-h@pref-shiga.ed.jp,,TEL:0749-42-2150
滋賀県,県立,滋賀県立日野高等学校,蒲生郡日野町,東近江,https://www.hino-h.shiga-ec.ed.jp/,,,TEL:0748-52-1200
滋賀県,県立,滋賀県立彦根東高等学校,彦根市,湖東,https://www.hikonehg-h.shiga-ec.ed.jp/,,,TEL:0749-22-4800
滋賀県,県立,滋賀県立彦根工業高等学校,彦根市,湖東,https://www.genkou-h.shiga-ec.ed.jp/,,,TEL:0749-28-2201
滋賀県,県立,滋賀県立彦根翔西館高等学校,彦根市,湖東,https://www.shoseikan-h.shiga-ec.ed.jp/,shoseikan-h@pref-shiga.ed.jp,,TEL:0749-23-1491。総合学科
滋賀県,県立,滋賀県立河瀬中学校・高等学校,彦根市,湖東,https://www.kawase-h.shiga-ec.ed.jp/,,,中高一貫校。TEL:0749-25-2200
滋賀県,県立,滋賀県立米原高等学校,米原市,湖東,https://www.maibara-h.shiga-ec.ed.jp/,,,TEL:0749-52-2010
滋賀県,県立,滋賀県立伊吹高等学校,米原市,湖北,https://www.ibuki-h.shiga-ec.ed.jp/,,,TEL:0749-55-2350
滋賀県,県立,滋賀県立長浜北高等学校,長浜市,湖北,https://www.nagahamakita-h.shiga-ec.ed.jp/,,,
滋賀県,県立,滋賀県立長浜農業高等学校,長浜市,湖北,https://www.naganou-h.shiga-ec.ed.jp/,,,TEL:0749-62-0876
滋賀県,県立,滋賀県立長浜北星高等学校,長浜市,湖北,https://www.hokusei-h.shiga-ec.ed.jp/,,,
滋賀県,県立,滋賀県立虎姫高等学校,長浜市,湖北,https://www.torahime-h.shiga-ec.ed.jp/,,,TEL:0749-73-3055。SSH指定校・IB認定校
滋賀県,県立,滋賀県立伊香高等学校,長浜市,湖北,https://www.ika-h.shiga-ec.ed.jp/,ika-h@ms.pref-shiga.ed.jp,,TEL:0749-82-4141
滋賀県,県立,滋賀県立高島高等学校,高島市,湖西,https://www.takashima-h.shiga-ec.ed.jp/,,,
滋賀県,県立,滋賀県立安曇川高等学校,高島市,湖西,https://www.ado-h.shiga-ec.ed.jp/,,,TEL:0740-32-0477
滋賀県,私立,比叡山高等学校,大津市,大津,https://hieizan.ed.jp/hieizan-jh-hs/,,https://hieizan.ed.jp/hieizan-jh-hs/inquiry/inq-hs/,延暦寺学園。TEL:077-578-0091
滋賀県,私立,滋賀短期大学附属高等学校,大津市,大津,https://www.sumire.ac.jp/highschool/,jchs@sumire.ac.jp,https://www.sumire.ac.jp/highschool/form/,TEL:077-522-3465
滋賀県,私立,幸福の科学学園関西高等学校,大津市,大津,https://kansai.happy-science.ac.jp/,info-kansai@hsak.jp,,TEL:077-573-7774
滋賀県,私立,光泉カトリック高等学校,草津市,湖南,https://www.kousen.ed.jp/high/,,,TEL:077-564-5600
滋賀県,私立,立命館守山高等学校,守山市,湖南,https://www.mrc.ritsumei.ac.jp/,,,中高一貫校。TEL:077-582-8000
滋賀県,私立,近江兄弟社高等学校,近江八幡市,東近江,https://www.vories.ac.jp/omibh-shs/,nyushi@vories.ac.jp,,ヴォーリズ学園。TEL:0748-32-3444
滋賀県,私立,滋賀学園高等学校,東近江市,東近江,https://www.shigagakuen.ed.jp/,,https://www.shigagakuen.ed.jp/contact,TEL:0748-23-0858
滋賀県,私立,彦根総合高等学校,彦根市,湖東,https://hikosou.jp/,,https://hikosou.jp/contact,TEL:0749-26-0016
滋賀県,私立,司学館高等学校,東近江市,東近江,https://www.sigakukan.ed.jp/,info@sigakukan.ed.jp,https://www.sigakukan.ed.jp/sigakukan_form/,通信制・単位制。TEL:0748-22-1176
滋賀県,私立,MIHO美学院中等教育学校後期課程,甲賀市,甲賀,https://www.mihobigaku.jp/,,,全寮制中等教育学校(高校相当)。TEL:0748-82-3435
滋賀県,私立,綾羽高等学校,草津市,湖南,https://www.ayaha.ed.jp/,a-nyushi@ayaha.ed.jp,https://www.ayaha.ed.jp/inquiry/,TEL:077-563-3435
滋賀県,私立,近江高等学校,彦根市,湖東,https://www.ohmi-h.ed.jp/,kouhou@ohmi-h.ed.jp,,TEL:0749-22-2323
