都道府県,設置区分,学校名,所在市町村,地域ブロック,公式サイトURL,メールアドレス,お問い合わせフォームURL,備考
群馬県,群馬県立,群馬県立藤岡北高等学校,藤岡市,高崎,https://fujikita-hs.gsn.ed.jp/,fujikita-hs@edu-g.gsn.ed.jp,,
群馬県,群馬県立,群馬県立藤岡工業高等学校,藤岡市,高崎,https://fujikou-hs.gsn.ed.jp/,fujikou-hs@edu-g.gsn.ed.jp,,
群馬県,群馬県立,群馬県立富岡高等学校,富岡市,高崎,,tomioka-hs@edu-g.gsn.ed.jp,,
群馬県,群馬県立,群馬県立富岡実業高等学校,富岡市,高崎,,tomijitu-hs@edu-g.gsn.ed.jp,,
群馬県,群馬県立,群馬県立甘楽農業高等学校,甘楽郡甘楽町,高崎,,kanra-hs@edu-g.gsn.ed.jp,,
群馬県,群馬県立,群馬県立安中総合学園高等学校,安中市,高崎,https://annakasogo-hs.gsn.ed.jp/,annakasogo-hs@edu-g.gsn.ed.jp,,
群馬県,市区町村立,前橋市立前橋高等学校,前橋市,前橋,https://ichimae.ed.jp/,,,
群馬県,市区町村立,高崎市立高崎経済大学附属高等学校,高崎市,高崎,https://tcue-h.edumap.jp/,takakeifuzoku-k@city.takasaki.gunma.jp,,
群馬県,市区町村立,桐生市立商業高等学校,桐生市,東毛,https://kirisyo.edumap.jp/,,,
群馬県,市区町村立,太田市立太田高等学校,太田市,東毛,https://www.otacity-hs.com/,,,
群馬県,私立,前橋育英高等学校,前橋市,前橋,https://www.maebashiikuei-h.ed.jp/,office@maebashiikuei-h.ed.jp,https://www.maebashiikuei-h.ed.jp/inquiry.php,
群馬県,私立,共愛学園高等学校,前橋市,前橋,https://hs.kyoai.ac.jp/,,,
群馬県,私立,東京農業大学第二高等学校,高崎市,高崎,https://www.nodai-2-h.ed.jp/,,https://www.nodai-2-h.ed.jp/inquiry/,
群馬県,私立,高崎健康福祉大学高崎高等学校,高崎市,高崎,https://www.tuhw-h.ed.jp/,,https://www.tuhw-h.ed.jp/inquiry/,
群馬県,私立,高崎商科大学附属高等学校,高崎市,高崎,https://www.tuc-hs.ed.jp/,shodaifu@tuc-hs.ed.jp,https://www.tuc-hs.ed.jp/inquiry/,
群馬県,私立,明和県央高等学校,高崎市,高崎,https://www.meiwakenoh.ed.jp/,,https://www.meiwakenoh.ed.jp/contact/,高崎市金古町
群馬県,私立,桐生第一高等学校,桐生市,東毛,https://www.kiriichi.ac.jp/,,https://www.kiriichi.ac.jp/contact/,
群馬県,私立,樹徳高等学校,桐生市,東毛,https://www.jutoku.ed.jp/high/,,https://www.jutoku.ed.jp/contact,
群馬県,私立,関東学園大学附属高等学校,館林市,東毛,https://www.kanto-gakuen.ac.jp/high/,ofkikaku@kanto-gakuen.ac.jp,,
群馬県,私立,白根開善学校,吾妻郡中之条町,吾妻,https://shirane.ac.jp/,,,中等部・高等部一体の私立学校
群馬県,その他,利根沼田学校組合立利根商業高等学校,利根郡みなかみ町,北毛,https://www.tonesho.ed.jp/,office@tonesho.ed.jp,,沼田市・利根郡の学校組合立
