都道府県,設置区分,学校名,所在市町村,地域ブロック,公式サイトURL,メールアドレス,お問い合わせフォームURL,備考
山形県,県立,加茂水産高等学校,鶴岡市,庄内,https://www.kamosuisan-h.ed.jp/,,,
山形県,県立,庄内農業高等学校,鶴岡市,庄内,https://www.shonai-ah.ed.jp/,,,
山形県,県立,庄内総合高等学校,東田川郡庄内町,庄内,https://www.shonaisogo-h.ed.jp/,,,
山形県,県立,遊佐高等学校,飽海郡遊佐町,庄内,https://www.yuza-h.ed.jp/,,,
山形県,県立,酒田東高等学校,酒田市,庄内,https://www.sakatahigashi-h.ed.jp/,,,
山形県,県立,酒田西高等学校,酒田市,庄内,https://www.sakatanishi-h.ed.jp/,,,
山形県,県立,酒田光陵高等学校,酒田市,庄内,https://www.sakatakoryo-h.ed.jp/,,,
山形県,私立,日本大学山形高等学校,山形市,村山,https://www.ymgt.hs.nihon-u.ac.jp/,,,
山形県,私立,東海大学山形高等学校,山形市,村山,https://www.ymgt-tokai.ed.jp/,,,
山形県,私立,東北文教大学山形城北高等学校,山形市,村山,https://www.johoku.ed.jp/,,,
山形県,私立,山形学院高等学校,山形市,村山,https://www.y-gakuin.ac.jp/,,https://www.y-gakuin.ac.jp/contact/,
山形県,私立,山形明正高等学校,山形市,村山,https://www.y-meisei.jp/,,,
山形県,私立,惺山高等学校,山形市,村山,https://www.seizan.ed.jp/,,,
山形県,私立,創学館高等学校,山形市,村山,https://sogaku.ed.jp/,,,
山形県,私立,九里学園高等学校,米沢市,置賜,https://kunori-h.ed.jp/,,,
山形県,私立,米沢中央高等学校,米沢市,置賜,https://ychuo-h.ed.jp/,,,
山形県,私立,羽黒高等学校,鶴岡市,庄内,https://www.haguroko.ed.jp/,,,
山形県,私立,鶴岡東高等学校,鶴岡市,庄内,https://tsuruokahigashi.net/,,,
山形県,私立,酒田南高等学校,酒田市,庄内,https://www.sakataminami-h.ed.jp/,,,
山形県,私立,新庄東高等学校,新庄市,最上,https://shinjohigashi-h.ed.jp/,jimushitsu@shinjohigashi-h.ed.jp,,
山形県,私立,基督教独立学園高等学校,西置賜郡小国町,置賜,https://kdg.ed.jp/,,,
山形県,私立,和順館高等学校,酒田市,庄内,https://www.wajun-honbu.ac.jp/wajunkan/,,,通信制
