都道府県,設置区分,学校名,所在市町村,地域ブロック,公式サイトURL,メールアドレス,お問い合わせフォームURL,備考
新潟県,私立,新潟第一高等学校,新潟市中央区,新潟,https://www.n-daiichi.ed.jp/,,,
新潟県,私立,日本文理高等学校,新潟市西区,新潟,https://www.nihonbunri.ed.jp/,,,
新潟県,私立,新潟清心女子高等学校,新潟市西区,新潟,https://www.seishin.ed.jp/,,,
新潟県,私立,東京学館新潟高等学校,新潟市中央区,新潟,https://tgn.ed.jp/,,https://tgn.ed.jp/inquiry,
新潟県,私立,開志国際高等学校,新潟市秋葉区,新潟,https://kaishi-kokusai.ed.jp/,,,
新潟県,私立,敬和学園高等学校,新潟市北区,新潟,https://www.keiwa-h.jp/,,,
新潟県,県立,豊栄高等学校,新潟市北区,新潟,https://toyosaka-h.nein.ed.jp/,,,
新潟県,県立,新津高等学校,新潟市秋葉区,新潟,https://niitsu-h.nein.ed.jp/,,,
新潟県,県立,新津南高等学校,新潟市秋葉区,新潟,https://niitsumi-h.nein.ed.jp/,,,
新潟県,県立,新津工業高等学校,新潟市秋葉区,新潟,https://niitsuk-h.nein.ed.jp/,,,
新潟県,県立,三条高等学校,三条市,県央,https://sanjou-h.nein.ed.jp/,,,
新潟県,県立,三条東高等学校,三条市,県央,https://sanjouhi-h.nein.ed.jp/,,,
新潟県,県立,三条商業高等学校,三条市,県央,https://sanjous-h.nein.ed.jp/,,,
新潟県,県立,新潟県央工業高等学校,三条市,県央,https://niigatakenohk-h.nein.ed.jp/,,,
新潟県,県立,加茂高等学校,加茂市,県央,https://kamo-h.nein.ed.jp/,,,
新潟県,県立,加茂農林高等学校,加茂市,県央,http://www.kamonorin.net/,,,
新潟県,県立,吉田高等学校,燕市,県央,https://yoshida-h.nein.ed.jp/,,,
新潟県,県立,燕中等教育学校,燕市,県央,https://tsubame-ss.nein.ed.jp/,,,中等教育学校
新潟県,私立,加茂暁星高等学校,加茂市,県央,https://www.gyosei.ac.jp/,,,
新潟県,県立,村上高等学校,村上市,下越,https://murakami-h.nein.ed.jp/,,,
新潟県,県立,村上桜ヶ丘高等学校,村上市,下越,https://sakuragaoka-h.nein.ed.jp/,,,
新潟県,県立,荒川高等学校,村上市,下越,https://arakawa-h.nein.ed.jp/,,,
新潟県,県立,新発田高等学校,新発田市,下越,https://shibata-h.nein.ed.jp/,,,
新潟県,県立,新発田南高等学校,新発田市,下越,https://shibatami-h.nein.ed.jp/,,,
新潟県,県立,新発田農業高等学校,新発田市,下越,https://shibatan-h.nein.ed.jp/,,,
新潟県,県立,中条高等学校,胎内市,下越,https://nakajo-h.nein.ed.jp/,,,
新潟県,県立,阿賀野高等学校,阿賀野市,下越,https://agano-h.nein.ed.jp/,,,
新潟県,県立,村松高等学校,五泉市,下越,https://muramatsu-h.nein.ed.jp/,,,
新潟県,県立,五泉高等学校,五泉市,下越,https://gosen-h.nein.ed.jp/,,,
新潟県,県立,阿賀黎明高等学校,阿賀町,下越,https://agareimei-h.nein.ed.jp/,,,
新潟県,県立,村上中等教育学校,村上市,下越,https://murakami-ss.nein.ed.jp/,,,中等教育学校
新潟県,私立,新発田中央高等学校,新発田市,下越,https://www.shibatachuo-h.ed.jp/,,,
新潟県,県立,長岡高等学校,長岡市,中越,https://nagaoka-h.nein.ed.jp/,,,
新潟県,県立,長岡大手高等学校,長岡市,中越,https://nagaokaohte-h.nein.ed.jp/,,,
新潟県,県立,長岡工業高等学校,長岡市,中越,https://nagaokak-h.nein.ed.jp/,,,
新潟県,県立,長岡農業高等学校,長岡市,中越,http://www.nagaokan-h.nein.ed.jp/,,,
新潟県,県立,長岡商業高等学校,長岡市,中越,https://nagaokas-h.nein.ed.jp/,,,
新潟県,県立,長岡向陵高等学校,長岡市,中越,https://nagaokakoryo-h.nein.ed.jp/,,,
新潟県,県立,長岡明徳高等学校,長岡市,中越,https://nagaokameitoku-h.nein.ed.jp/,,,定時制・単位制
新潟県,県立,見附高等学校,見附市,中越,https://mitsuke-h.nein.ed.jp/,,,
新潟県,県立,柏崎高等学校,柏崎市,中越,https://kashiwazaki-h.nein.ed.jp/,,,
新潟県,県立,柏崎工業高等学校,柏崎市,中越,https://kashiwazakik-h.nein.ed.jp/,,,
新潟県,県立,柏崎総合高等学校,柏崎市,中越,https://kashiwazakisou-h.nein.ed.jp/,,,
新潟県,県立,小千谷高等学校,小千谷市,中越,https://ojiya-h.nein.ed.jp/,,,
新潟県,県立,小千谷西高等学校,小千谷市,中越,https://ojiyani-h.nein.ed.jp/,,,
新潟県,県立,出雲崎高等学校,出雲崎町,中越,https://izumozaki-h.nein.ed.jp/,,,
新潟県,私立,帝京長岡高等学校,長岡市,中越,https://www.teikyo-nagaoka.ed.jp/,,,
新潟県,私立,中越高等学校,長岡市,中越,https://www.chuetsu-h.ed.jp/,,,
新潟県,県立,十日町高等学校,十日町市,魚沼,https://tookamachi-h.nein.ed.jp/,,,
新潟県,県立,十日町総合高等学校,十日町市,魚沼,https://tookamachisou-h.nein.ed.jp/,,,
新潟県,県立,松代高等学校,十日町市,魚沼,https://matsudai-h.nein.ed.jp/,,,
新潟県,県立,国際情報高等学校,南魚沼市,魚沼,https://kokusaijouhou-h.nein.ed.jp/,,,
新潟県,県立,六日町高等学校,南魚沼市,魚沼,https://muikamachi-h.nein.ed.jp/,,,
新潟県,県立,塩沢商工高等学校,南魚沼市,魚沼,https://shiozawasyoko-h.nein.ed.jp/,,,
新潟県,県立,小出高等学校,魚沼市,魚沼,https://koide-h.nein.ed.jp/,,,
新潟県,県立,堀之内高等学校,魚沼市,魚沼,https://horinouchi-h.nein.ed.jp/,,,
新潟県,県立,津南中等教育学校,津南町,魚沼,https://tsunan-ss.jp/,,,中等教育学校
新潟県,県立,高田高等学校,上越市,上越,https://takada-h.nein.ed.jp/,,,
新潟県,県立,高田北城高等学校,上越市,上越,https://takadaktsr-h.nein.ed.jp/,,,
新潟県,県立,高田南城高等学校,上越市,上越,https://takadammsr-h.nein.ed.jp/,,,定時制・通信制
新潟県,県立,高田農業高等学校,上越市,上越,https://takadan-h.nein.ed.jp/,,,
新潟県,県立,高田商業高等学校,上越市,上越,https://takadas-h.nein.ed.jp/,,,
新潟県,県立,上越総合技術高等学校,上越市,上越,https://jouetsusougi-h.nein.ed.jp/,,,
新潟県,県立,有恒高等学校,上越市,上越,https://yuukou-h.nein.ed.jp/,,,
新潟県,県立,久比岐高等学校,上越市柿崎区,上越,https://kubiki-h.nein.ed.jp/,,,
新潟県,県立,糸魚川高等学校,糸魚川市,上越,https://itoigawa-h.nein.ed.jp/,,,
新潟県,県立,糸魚川白嶺高等学校,糸魚川市,上越,https://itoigawahakurei-h.nein.ed.jp/,,,
新潟県,県立,新井高等学校,妙高市,上越,https://arai-h.nein.ed.jp/,,,
新潟県,県立,直江津中等教育学校,上越市,上越,https://naoetsu-ss.nein.ed.jp/,,,中等教育学校
新潟県,私立,関根学園高等学校,上越市,上越,https://www.sekinegakuen.com/,,,
新潟県,県立,佐渡高等学校,佐渡市,佐渡,https://sado-h.nein.ed.jp/,,,
新潟県,県立,佐渡総合高等学校,佐渡市,佐渡,https://sadosou-h.nein.ed.jp/,,,
新潟県,県立,羽茂高等学校,佐渡市,佐渡,https://hamochi-h.nein.ed.jp/,,,
新潟県,県立,佐渡中等教育学校,佐渡市,佐渡,https://sado-ss.nein.ed.jp/,,,中等教育学校
