都道府県,設置区分,学校名,所在市町村,地域ブロック,公式サイトURL,メールアドレス,お問い合わせフォームURL,備考
岩手県,県立,岩手県立江刺産業高等学校,奥州市,胆江,https://www2.iwate-ed.jp/ejs-h/,ejs-h@iwate-ed.jp,,
岩手県,県立,岩手県立一関第一高等学校,一関市,両磐,https://www2.iwate-ed.jp/ic1-h/,ic1-h@iwate-ed.jp,,
岩手県,県立,岩手県立一関第二高等学校,一関市,両磐,https://www2.iwate-ed.jp/ic2-h/,ic2-h@iwate-ed.jp,,
岩手県,県立,岩手県立一関工業高等学校,一関市,両磐,https://www2.iwate-ed.jp/ict-h/,ict-h@iwate-ed.jp,,
岩手県,県立,岩手県立千厩高等学校,一関市,両磐,https://www2.iwate-ed.jp/sen-h/,sen-h@iwate-ed.jp,,
岩手県,県立,岩手県立大東高等学校,一関市,両磐,https://www2.iwate-ed.jp/dai-h/,dai-h@iwate-ed.jp,,
岩手県,県立,岩手県立花泉高等学校,一関市,両磐,https://www2.iwate-ed.jp/han-h/,han-h@iwate-ed.jp,,
岩手県,県立,岩手県立大船渡高等学校,大船渡市,気仙・釜石,https://www2.iwate-ed.jp/ofu-h/,ofu-h@iwate-ed.jp,,
岩手県,県立,岩手県立大船渡東高等学校,大船渡市,気仙・釜石,https://www2.iwate-ed.jp/oft-h/,oft-h@iwate-ed.jp,,
岩手県,県立,岩手県立住田高等学校,住田町,気仙・釜石,https://www2.iwate-ed.jp/sum-h/,sum-h@iwate-ed.jp,,
岩手県,県立,岩手県立高田高等学校,陸前高田市,気仙・釜石,https://www2.iwate-ed.jp/tak-h/,tak-h@iwate-ed.jp,,
岩手県,県立,岩手県立釜石高等学校,釜石市,気仙・釜石,https://www2.iwate-ed.jp/kas-h/,kas-h@iwate-ed.jp,,
岩手県,県立,岩手県立釜石商工高等学校,釜石市,気仙・釜石,https://www2.iwate-ed.jp/kat-h/,kat-h@iwate-ed.jp,,
岩手県,県立,岩手県立大槌高等学校,大槌町,気仙・釜石,https://www2.iwate-ed.jp/oht-h/,oht-h@iwate-ed.jp,,
岩手県,県立,岩手県立宮古高等学校,宮古市,宮古,https://www2.iwate-ed.jp/myh-h/,myh-h@iwate-ed.jp,,全日制・定時制・通信制
岩手県,県立,岩手県立宮古北高等学校,宮古市,宮古,https://www2.iwate-ed.jp/myn-h/,myn-h@iwate-ed.jp,,
岩手県,県立,岩手県立宮古商工高等学校,宮古市,宮古,https://www2.iwate-ed.jp/myc-h/,myc-h@iwate-ed.jp,,
岩手県,県立,岩手県立宮古水産高等学校,宮古市,宮古,https://www2.iwate-ed.jp/myf-h/,myf-h@iwate-ed.jp,,
岩手県,県立,岩手県立山田高等学校,下閉伊郡山田町,宮古,https://www2.iwate-ed.jp/ymd-h/,ymd-h@iwate-ed.jp,,
岩手県,県立,岩手県立岩泉高等学校,岩泉町,宮古,https://www2.iwate-ed.jp/iwi-h/,iwi-h@iwate-ed.jp,,
岩手県,県立,岩手県立久慈翔北高等学校,久慈市,久慈,https://www2.iwate-ed.jp/kjs-h/,kjs-h@iwate-ed.jp,,2025年4月久慈東・久慈工業が統合
岩手県,県立,岩手県立大野高等学校,九戸郡洋野町,久慈,https://www2.iwate-ed.jp/ohn-h/,ohn-h@iwate-ed.jp,,
岩手県,県立,岩手県立種市高等学校,九戸郡洋野町,久慈,https://www2.iwate-ed.jp/tan-h/,tan-h@iwate-ed.jp,,
岩手県,県立,岩手県立軽米高等学校,九戸郡軽米町,久慈,https://www2.iwate-ed.jp/kar-h/,kar-h@iwate-ed.jp,,
岩手県,県立,岩手県立福岡高等学校,二戸市,二戸,https://www2.iwate-ed.jp/fuk-h/,fuk-h@iwate-ed.jp,,
岩手県,県立,岩手県立北桜高等学校,二戸市・一戸町,二戸,https://www2.iwate-ed.jp/hok-h/,hok-h@iwate-ed.jp,,2024年4月福岡工業・一戸が統合
岩手県,県立,岩手県立伊保内高等学校,九戸郡九戸村,二戸,https://www2.iwate-ed.jp/ibn-h/,ibn-h@iwate-ed.jp,,
岩手県,県立,岩手県立杜陵高等学校（奥州校定時制）,奥州市,胆江,https://www2.iwate-ed.jp/osh-h/,osh-h@iwate-ed.jp,,杜陵高等学校奥州校定時制課程
市立,市立,盛岡市立高等学校,盛岡市,盛岡,https://www2.iwate-ed.jp/mor-c/,mor-c@iwate-ed.jp,,
岩手県,私立,岩手高等学校,盛岡市,盛岡,https://iwate-jh.ed.jp/,,https://iwate-jh.ed.jp/contact,岩手中学校と併設
岩手県,私立,岩手女子高等学校,盛岡市,盛岡,https://iwatejoshi-h.ed.jp/,,,
岩手県,私立,盛岡白百合学園高等学校,盛岡市,盛岡,https://msgsp.jp/,naktaniy@msgsp.jp,,
岩手県,私立,江南義塾盛岡高等学校,盛岡市,盛岡,http://kounan-h.jp/,,,
岩手県,私立,盛岡誠桜高等学校,盛岡市,盛岡,https://www.morioka-seio.ed.jp/,,,
岩手県,私立,盛岡大学附属高等学校,盛岡市,盛岡,https://www.morifu.jp/,,https://www.morifu.jp/contact/,
岩手県,私立,盛岡スコーレ高等学校,盛岡市,盛岡,https://www.schole.jp/highschool/,,https://www.schole.jp/contact/,
岩手県,私立,盛岡中央高等学校,盛岡市,盛岡,https://chuo-hs.ed.jp/hs/,,https://chuo-hs.ed.jp/hs/inquiry/,
岩手県,私立,花巻東高等学校,花巻市,岩手中部,https://www.hanamakihigashi-h.jp/,main@hanamakihigashi-h.ed.jp,https://www.hanamakihigashi-h.jp/contact/index.php,
岩手県,私立,専修大学北上高等学校,北上市,岩手中部,https://www.senshu-u-kitakami.ed.jp/,,,
岩手県,私立,協和学院水沢第一高等学校,奥州市,胆江,https://www.mizuichi.ed.jp/,,,
岩手県,私立,一関学院高等学校,一関市,両磐,https://ichinoseki-gakuin.jp/,info@ichinoseki-gakuin.jp,https://ichinoseki-gakuin.jp/contact/index.html,
岩手県,私立,一関修紅高等学校,一関市,両磐,https://ichinoseki.tawawa.online/,,https://ichinoseki.tawawa.online/contact/,
